Date,Region,Crop,Price per kg,Rainfall (mm),Temperature (°C),Fertilizer Cost (PHP/kg),Fuel Price (PHP/liter),Pest Outbreak,Market Demand (1-10)
2025-01-31,Ilocos Region,Banana,61.91,113.7,33.4,31.8,49.32,No,10
2024-12-22,Central Visayas,Sugarcane,85.68,163.1,35.7,40.28,54.65,Yes,9
2024-04-11,SOCCSKSARGEN,Tomato,50.71,270.1,35.5,49.0,46.63,Yes,4
2024-05-23,Davao Region,Sugarcane,40.67,136.9,29.5,45.92,52.75,Yes,10
2024-11-06,SOCCSKSARGEN,Sugarcane,93.73,181.1,30.1,34.87,60.21,Yes,2
2025-03-07,Central Visayas,Tomato,47.75,110.7,27.9,39.7,65.05,Yes,6
2024-03-22,Cagayan Valley,Coffee,95.5,278.2,27.8,31.5,50.77,Yes,7
2023-06-26,Northern Mindanao,Banana,60.03,114.6,31.6,41.7,60.28,Yes,10
2025-02-18,Central Luzon,Mango,85.14,236.8,27.6,57.77,62.14,No,9
2025-04-21,Northern Mindanao,Sugarcane,36.14,116.6,30.3,49.96,70.19,Yes,3
2023-09-08,Ilocos Region,Pineapple,98.41,114.9,29.3,41.45,55.96,Yes,6
2023-09-03,CALABARZON,Rice,89.63,139.4,30.0,40.77,53.24,Yes,7
2023-11-16,CALABARZON,Coconut,31.13,68.9,30.7,44.51,48.8,Yes,8
2024-07-22,Bicol Region,Tobacco,71.75,277.6,33.8,46.76,66.21,No,2
2025-02-22,Davao Region,Tobacco,52.79,91.6,26.2,46.55,54.04,Yes,2
2024-09-23,Northern Mindanao,Rice,46.63,231.0,27.1,58.56,44.42,No,5
2024-07-30,Ilocos Region,Coconut,34.95,262.2,29.1,56.93,61.19,No,6
2023-09-14,Bicol Region,Corn,46.59,179.7,33.8,58.27,55.49,No,8
2024-02-23,Davao Region,Corn,96.36,182.3,28.7,56.18,67.44,No,6
2025-03-04,Western Visayas,Rice,47.08,90.3,28.7,30.45,58.8,No,2
2023-05-31,SOCCSKSARGEN,Garlic,96.34,228.4,30.0,47.04,62.92,Yes,4
2024-10-03,Ilocos Region,Tobacco,86.64,223.3,26.1,53.18,64.87,Yes,10
2023-08-26,Central Visayas,Coffee,96.48,131.3,27.6,56.9,45.72,Yes,1
2023-08-06,Cagayan Valley,Garlic,88.94,57.4,34.6,59.93,53.68,No,1
2024-02-29,CALABARZON,Coconut,93.63,88.3,33.8,53.33,40.28,Yes,9
2024-01-24,Central Visayas,Banana,79.17,202.9,26.9,54.46,41.94,Yes,4
2024-09-13,Ilocos Region,Tomato,96.07,279.3,28.6,58.47,60.34,No,10
2023-09-04,Central Visayas,Tobacco,71.01,264.1,30.2,57.7,46.66,No,3
2023-12-09,Bicol Region,Rice,63.22,130.4,27.5,51.58,65.77,Yes,2
2024-09-11,Central Luzon,Tomato,36.24,286.4,33.4,55.45,73.76,No,10
2023-11-04,Zamboanga Peninsula,Rice,53.15,90.6,30.4,43.5,74.26,No,5
2024-12-12,Western Visayas,Corn,61.66,86.4,32.5,49.85,71.42,Yes,9
2025-03-29,Eastern Visayas,Garlic,94.46,53.0,32.8,58.01,57.81,No,10
2024-07-22,Western Visayas,Onion,82.06,287.9,28.3,35.06,71.66,No,5
2024-11-05,Central Luzon,Coconut,41.4,162.3,34.2,43.98,70.03,No,9
2024-07-19,Central Visayas,Coffee,58.92,158.9,30.1,30.66,42.24,Yes,2
2023-11-03,Cagayan Valley,Rice,40.57,227.9,30.4,54.79,52.58,No,3
2024-04-08,Ilocos Region,Coffee,54.62,238.2,34.8,39.11,48.67,Yes,8
2025-04-05,Ilocos Region,Sugarcane,80.84,292.8,31.2,42.8,43.85,Yes,5
2024-08-25,Zamboanga Peninsula,Mango,81.31,146.0,31.0,53.17,43.26,No,3
2023-09-09,Bicol Region,Sugarcane,68.39,91.4,26.2,53.03,57.89,No,10
2024-02-06,Central Luzon,Corn,76.91,100.9,29.7,59.77,57.6,No,9
2025-03-19,Central Visayas,Coffee,40.82,90.3,32.2,48.48,51.93,Yes,7
2024-03-30,Central Luzon,Pineapple,89.44,97.2,32.9,57.17,47.4,Yes,6
2024-08-03,Davao Region,Coconut,50.42,201.7,34.9,38.5,52.48,Yes,7
2023-06-18,Western Visayas,Coconut,82.25,83.0,35.5,33.33,72.36,No,9
2024-10-18,CALABARZON,Tomato,52.49,203.5,28.4,54.16,72.9,No,6
2024-02-23,Zamboanga Peninsula,Onion,47.01,56.3,35.2,35.19,61.87,Yes,2
2024-08-16,Bicol Region,Corn,35.7,81.2,31.9,47.89,63.56,No,9
2023-12-13,CALABARZON,Coconut,68.99,264.0,27.9,39.4,52.23,Yes,3
2025-04-27,Zamboanga Peninsula,Pineapple,61.34,182.2,35.8,41.84,64.11,Yes,7
2023-05-29,Bicol Region,Mango,94.78,159.6,27.6,42.58,46.11,No,10
2025-02-24,Davao Region,Garlic,59.75,169.8,28.3,34.84,65.38,Yes,4
2023-09-26,CALABARZON,Rice,61.46,69.7,32.5,54.86,68.0,Yes,4
2025-02-03,Bicol Region,Banana,87.43,172.2,34.9,30.73,70.24,No,8
2024-01-22,Bicol Region,Onion,31.14,187.3,32.7,57.4,59.51,No,5
2024-07-23,Ilocos Region,Mango,46.25,85.8,31.6,48.23,57.75,Yes,4
2025-01-05,CALABARZON,Coconut,88.31,262.8,33.0,56.21,62.66,Yes,4
2024-12-27,Eastern Visayas,Garlic,82.69,130.6,33.1,59.6,60.42,No,3
2023-09-05,Davao Region,Garlic,90.11,281.8,29.2,40.1,56.6,Yes,9
2024-06-23,Central Visayas,Rice,99.84,144.5,31.0,57.8,61.89,No,1
2024-05-29,Cagayan Valley,Sugarcane,45.18,65.8,28.3,35.88,68.68,Yes,2
2023-05-29,Davao Region,Banana,35.75,180.1,30.8,34.15,64.08,Yes,7
2024-03-08,Central Luzon,Coconut,49.73,180.0,27.6,44.76,64.75,No,4
2024-11-12,Northern Mindanao,Coconut,81.76,165.3,34.2,52.66,43.47,Yes,10
2024-01-17,Cagayan Valley,Coffee,36.7,67.9,32.5,34.86,58.69,No,3
2024-08-18,Bicol Region,Sugarcane,69.02,201.0,30.7,54.79,73.74,Yes,9
2024-03-14,Davao Region,Garlic,46.45,122.3,33.5,33.61,61.83,No,2
2024-07-23,Davao Region,Onion,40.65,66.1,34.6,44.27,47.68,Yes,2
2024-02-25,Ilocos Region,Sugarcane,34.96,218.0,31.7,52.04,49.27,No,6
2024-10-29,Central Visayas,Sugarcane,33.25,228.0,33.9,47.31,70.28,No,10
2023-12-30,Eastern Visayas,Onion,97.96,184.6,34.4,51.97,60.54,No,4
2024-05-03,Eastern Visayas,Garlic,66.14,224.9,31.3,33.37,47.11,Yes,10
2023-12-12,Cagayan Valley,Onion,82.67,57.1,29.7,46.72,46.47,Yes,5
2024-02-11,Eastern Visayas,Banana,32.45,187.5,26.1,45.37,58.5,No,8
2024-11-25,Central Visayas,Coconut,53.57,106.0,34.9,55.36,74.69,Yes,7
2024-11-11,Davao Region,Sugarcane,36.43,180.2,33.1,54.8,45.01,No,8
2024-11-29,CALABARZON,Banana,50.14,112.8,35.2,55.83,40.4,No,10
2024-06-09,Davao Region,Sugarcane,42.35,124.7,32.6,55.32,47.06,Yes,1
2023-09-08,Central Visayas,Tobacco,45.47,199.4,28.3,49.1,60.05,Yes,8
2025-05-03,Northern Mindanao,Coffee,50.88,266.4,33.7,45.68,55.38,Yes,6
2024-10-25,Zamboanga Peninsula,Mango,83.33,212.5,34.4,41.98,45.15,No,6
2024-05-10,Northern Mindanao,Pineapple,38.94,102.8,34.8,46.4,43.7,No,10
2024-08-01,Northern Mindanao,Garlic,93.21,50.0,30.2,46.1,41.99,No,7
2023-05-28,Bicol Region,Coffee,96.56,141.4,31.4,55.84,44.23,Yes,3
2025-03-24,Central Luzon,Onion,71.36,63.2,32.1,34.92,70.24,No,9
2024-04-25,Eastern Visayas,Banana,84.57,227.7,28.6,53.55,53.2,Yes,3
2024-06-08,Zamboanga Peninsula,Rice,62.97,276.5,29.7,41.07,66.08,No,9
2025-04-30,Cagayan Valley,Rice,35.6,298.6,30.7,42.97,73.03,Yes,10
2023-06-20,Ilocos Region,Coconut,96.8,260.6,33.2,55.19,64.16,Yes,9
2023-05-31,Northern Mindanao,Banana,66.47,74.6,27.9,54.46,45.54,No,1
2023-10-02,Western Visayas,Coffee,31.7,128.0,33.3,59.55,44.99,Yes,7
2025-03-17,Bicol Region,Mango,85.93,120.6,32.1,45.7,71.13,Yes,3
2024-04-27,Northern Mindanao,Corn,72.53,290.9,29.9,36.63,40.53,No,1
2023-11-05,Ilocos Region,Banana,71.22,94.8,33.7,36.76,71.7,No,10
2023-11-24,Cagayan Valley,Onion,39.39,183.8,32.8,45.47,49.85,No,6
2024-01-19,Zamboanga Peninsula,Pineapple,68.47,263.4,29.0,41.8,66.72,Yes,1
2024-04-23,Eastern Visayas,Pineapple,71.35,177.3,34.6,38.33,72.72,No,5
2025-01-14,Davao Region,Sugarcane,53.76,118.3,35.0,40.94,43.56,No,10
2024-01-21,Western Visayas,Sugarcane,59.12,146.1,32.0,57.91,53.92,Yes,6
2025-04-17,Bicol Region,Coconut,86.91,143.7,27.5,50.22,59.42,Yes,9
2024-05-11,Davao Region,Garlic,43.29,143.4,31.9,31.08,72.01,No,10
2024-02-24,Ilocos Region,Rice,82.17,128.8,29.3,37.05,63.54,Yes,7
2024-02-18,Central Visayas,Coffee,75.26,168.1,34.3,38.66,71.47,Yes,10
2024-04-19,Cagayan Valley,Rice,65.76,269.6,27.4,32.93,74.29,No,6
2024-02-19,Western Visayas,Mango,90.79,224.5,33.0,32.85,52.07,Yes,8
2024-02-13,SOCCSKSARGEN,Onion,70.42,71.8,29.5,42.16,68.31,Yes,1
2024-01-30,Central Visayas,Tobacco,36.73,122.0,32.9,55.67,68.97,No,3
2024-09-24,Zamboanga Peninsula,Coconut,90.8,206.8,33.8,32.05,71.05,Yes,6
2023-06-05,Zamboanga Peninsula,Tomato,33.18,255.9,30.9,36.93,46.99,No,1
2023-05-31,Western Visayas,Coffee,36.35,114.1,29.9,57.12,50.48,Yes,9
2024-09-25,SOCCSKSARGEN,Tobacco,45.71,149.1,34.5,55.83,54.1,Yes,8
2024-06-18,Zamboanga Peninsula,Tomato,71.29,130.8,31.7,56.97,64.64,Yes,6
2025-02-14,Cagayan Valley,Coconut,80.15,77.5,28.2,56.2,67.83,Yes,9
2024-04-30,Davao Region,Tomato,96.03,239.1,29.8,51.01,74.45,Yes,5
2024-04-04,Central Visayas,Corn,40.59,219.9,27.8,39.02,53.58,No,2
2024-04-22,Ilocos Region,Coffee,39.27,66.1,26.2,36.1,43.4,Yes,1
2024-12-22,Cagayan Valley,Sugarcane,50.49,138.1,27.9,46.78,51.66,Yes,4
2024-05-11,Central Luzon,Coconut,56.08,75.3,26.3,42.85,49.56,No,2
2023-09-24,Central Luzon,Coconut,77.72,240.1,32.8,59.87,64.93,No,1
2023-11-09,CALABARZON,Garlic,42.67,227.8,31.4,45.51,45.14,Yes,8
2024-12-01,Bicol Region,Banana,95.38,166.3,28.2,37.64,63.11,No,7
2023-10-05,Northern Mindanao,Mango,63.87,135.4,34.2,51.16,71.22,Yes,4
2024-07-01,Ilocos Region,Coconut,42.47,78.1,30.5,51.1,66.1,No,2
2025-03-18,SOCCSKSARGEN,Tomato,93.51,224.0,28.7,43.97,70.17,Yes,9
2023-11-01,Eastern Visayas,Coconut,54.15,258.6,30.5,32.8,57.93,Yes,6
2024-08-24,Davao Region,Tobacco,57.85,141.0,34.6,49.4,57.06,No,8
2023-12-27,Western Visayas,Rice,52.19,189.1,32.4,41.76,71.71,Yes,6
2024-12-19,Western Visayas,Mango,48.15,247.5,33.7,50.9,56.76,No,5
2023-09-06,Cagayan Valley,Mango,83.66,71.9,32.6,52.54,62.71,Yes,6
2023-07-06,Central Luzon,Garlic,79.03,284.3,31.6,44.04,49.05,Yes,5
2023-12-17,Davao Region,Sugarcane,47.62,207.9,26.7,56.08,53.87,No,3
2024-09-04,Eastern Visayas,Mango,48.1,260.2,27.9,41.58,60.6,Yes,7
2024-12-27,Bicol Region,Banana,97.53,72.6,32.6,31.46,62.72,No,8
2025-04-05,Bicol Region,Banana,54.02,96.5,34.2,36.03,65.43,No,9
2024-07-04,Northern Mindanao,Pineapple,60.0,153.3,28.3,54.25,70.02,Yes,1
2025-04-05,Zamboanga Peninsula,Mango,45.82,62.9,34.0,34.84,44.71,Yes,8
2024-07-06,Ilocos Region,Onion,96.63,74.5,33.0,53.96,41.73,No,7
2024-03-12,Ilocos Region,Pineapple,70.55,208.7,31.7,36.93,67.78,Yes,3
2025-02-14,Zamboanga Peninsula,Corn,69.33,285.2,35.2,49.17,56.81,Yes,6
2025-01-12,CALABARZON,Tobacco,43.29,259.1,35.5,39.78,63.24,No,7
2023-12-22,Eastern Visayas,Tomato,65.67,274.3,32.5,46.94,54.47,Yes,10
2023-09-08,CALABARZON,Pineapple,85.02,201.2,34.0,57.34,40.39,Yes,5
2024-09-02,Bicol Region,Corn,99.56,276.7,33.6,39.82,71.28,Yes,5
2024-09-13,Bicol Region,Mango,70.15,269.3,34.2,49.53,55.95,Yes,1
2024-07-09,Western Visayas,Rice,46.02,175.1,33.0,31.48,45.53,Yes,5
2023-11-05,Bicol Region,Coconut,51.37,263.8,32.3,45.76,55.34,No,2
2024-12-12,Central Luzon,Coffee,98.07,95.5,27.0,50.99,68.37,Yes,2
2023-12-28,Northern Mindanao,Sugarcane,47.84,83.8,26.6,58.46,44.46,No,10
2025-01-31,Central Visayas,Coffee,75.93,85.1,32.0,42.59,41.31,No,4
2023-12-18,Central Visayas,Mango,89.94,291.0,33.1,45.63,65.21,Yes,1
2025-05-02,Central Luzon,Mango,30.43,259.9,30.2,56.19,60.58,No,3
2025-01-23,Western Visayas,Coconut,95.12,67.1,29.5,59.0,59.47,Yes,4
2023-12-04,CALABARZON,Corn,44.7,89.9,35.7,34.13,68.36,Yes,10
2023-12-31,Western Visayas,Sugarcane,70.97,100.6,30.6,42.25,65.71,Yes,1
2025-01-21,Bicol Region,Banana,93.58,213.7,30.7,33.12,53.58,No,4
2024-03-08,Zamboanga Peninsula,Tomato,54.31,227.5,29.1,30.82,57.02,No,1
2023-11-21,Cagayan Valley,Tomato,74.88,175.8,31.7,59.45,42.32,No,10
2024-03-31,Bicol Region,Coconut,33.46,197.3,29.6,45.34,50.05,No,9
2024-11-06,Western Visayas,Rice,83.65,184.3,26.9,45.83,41.61,Yes,8
2023-10-26,Cagayan Valley,Coconut,77.67,92.8,32.4,49.75,42.44,Yes,5
2025-04-20,Central Visayas,Onion,93.66,193.0,31.3,34.29,51.84,Yes,3
2025-01-27,Davao Region,Coffee,81.83,106.4,30.6,54.08,47.19,Yes,1
2024-03-17,Northern Mindanao,Tomato,69.22,111.6,31.3,55.54,50.76,Yes,8
2023-09-11,Western Visayas,Tobacco,57.25,268.4,28.3,58.81,59.4,No,3
2024-04-01,Bicol Region,Coconut,93.17,235.4,34.9,31.13,42.32,Yes,4
2023-05-20,Northern Mindanao,Garlic,95.18,210.7,31.9,55.88,57.61,Yes,2
2024-02-16,Western Visayas,Onion,68.65,218.0,27.9,49.37,41.84,No,10
2024-05-27,Cagayan Valley,Coconut,46.68,187.9,32.5,51.75,48.0,No,7
2025-01-13,Eastern Visayas,Tomato,46.34,213.7,35.3,35.58,52.68,Yes,6
2024-12-19,Zamboanga Peninsula,Coconut,86.08,225.2,28.6,33.41,54.62,No,10
2023-07-10,Central Luzon,Rice,35.95,122.9,31.5,36.8,69.39,Yes,4
2024-12-13,Central Luzon,Tobacco,92.03,271.5,31.1,34.13,55.21,Yes,2
2024-07-01,Ilocos Region,Pineapple,74.1,253.6,35.7,59.8,63.44,Yes,1
2023-11-05,Central Visayas,Sugarcane,82.76,145.0,31.9,58.65,63.12,Yes,2
2024-09-02,Bicol Region,Tomato,99.09,101.1,30.9,37.01,46.6,Yes,8
2023-08-29,Central Luzon,Pineapple,92.22,172.1,32.7,35.64,45.21,No,4
2025-03-10,Ilocos Region,Sugarcane,62.2,62.9,33.9,45.56,66.94,No,8
2023-06-18,CALABARZON,Onion,35.83,274.8,35.8,35.91,52.11,No,8
2023-06-11,Central Visayas,Coffee,79.78,87.4,30.5,54.46,51.01,Yes,6
2025-05-07,Eastern Visayas,Onion,97.43,214.4,26.1,31.98,60.64,No,3
2025-04-04,Davao Region,Pineapple,62.76,65.1,34.3,36.14,57.01,No,5
2024-10-21,Ilocos Region,Tobacco,30.28,205.8,34.9,51.85,65.11,No,6
2024-12-07,Western Visayas,Pineapple,68.82,77.7,27.3,45.43,45.9,Yes,9
2025-03-08,SOCCSKSARGEN,Onion,89.32,154.5,32.8,34.75,69.3,No,7
2024-10-09,Western Visayas,Garlic,64.32,141.5,31.2,52.3,53.72,Yes,1
2023-12-30,Davao Region,Tomato,37.29,247.2,31.5,50.24,42.48,Yes,3
2023-12-08,Davao Region,Rice,70.76,142.1,33.0,35.34,44.34,No,5
2023-10-28,Central Visayas,Rice,98.23,293.8,35.1,46.43,45.82,No,1
2024-07-09,CALABARZON,Tobacco,51.64,52.7,26.3,59.5,44.1,No,4
2025-04-07,SOCCSKSARGEN,Onion,79.38,139.5,26.7,52.0,41.46,No,10
2024-01-30,CALABARZON,Rice,48.9,164.8,32.9,55.28,72.98,Yes,6
2025-03-05,Central Luzon,Tobacco,71.94,115.4,31.5,59.71,74.3,No,6
2024-02-03,Eastern Visayas,Corn,64.65,174.5,34.7,31.29,52.79,Yes,9
2024-08-11,Cagayan Valley,Coconut,47.01,124.4,33.7,43.64,72.24,Yes,9
2024-10-04,Northern Mindanao,Sugarcane,69.97,248.4,29.6,58.93,51.18,No,8
2025-01-06,Davao Region,Onion,32.29,152.3,28.4,36.29,60.56,Yes,9
2024-07-28,Central Visayas,Onion,40.3,109.1,29.2,30.56,69.69,No,8
2024-12-23,Davao Region,Garlic,97.14,297.9,28.1,39.71,45.97,Yes,2
2024-12-02,Northern Mindanao,Coffee,44.75,87.8,34.2,41.2,46.36,No,5
2023-09-29,Central Visayas,Coconut,92.91,265.6,34.9,51.04,41.13,No,2
2024-07-15,Central Visayas,Coconut,37.09,210.6,26.1,49.18,50.03,Yes,5
2024-03-20,Western Visayas,Coconut,70.23,115.0,33.9,34.88,57.47,No,2
2025-04-07,Cagayan Valley,Tobacco,57.08,283.3,32.9,56.16,47.48,Yes,2
2025-04-22,Zamboanga Peninsula,Pineapple,69.43,209.7,26.4,37.16,67.48,No,9
2023-09-18,SOCCSKSARGEN,Onion,87.38,252.0,29.9,40.19,47.99,Yes,7
2024-12-07,Zamboanga Peninsula,Pineapple,86.16,82.0,33.3,36.17,52.07,No,7
2024-04-06,Western Visayas,Coffee,33.93,140.7,26.2,39.18,44.62,Yes,8
2025-01-12,Bicol Region,Corn,82.74,171.9,27.4,40.46,72.9,No,2
2025-02-23,Northern Mindanao,Sugarcane,46.29,64.0,29.3,58.56,54.04,Yes,2
2025-04-21,CALABARZON,Tobacco,89.09,140.0,26.4,53.4,45.86,Yes,6
2024-10-30,Zamboanga Peninsula,Tobacco,30.36,83.2,31.5,39.14,41.6,No,8
2023-10-13,Ilocos Region,Rice,81.63,209.9,27.4,48.78,59.25,Yes,4
2024-12-27,Central Luzon,Coffee,68.06,240.5,30.5,52.15,52.21,No,4
2025-04-17,Zamboanga Peninsula,Mango,88.78,147.2,28.6,55.72,42.28,Yes,4
2024-05-01,SOCCSKSARGEN,Pineapple,98.97,234.1,26.6,48.58,54.44,Yes,4
2025-03-21,Western Visayas,Tobacco,88.4,179.4,30.9,37.54,51.43,Yes,10
2023-06-14,Ilocos Region,Sugarcane,79.41,299.9,34.1,49.78,42.74,No,3
2024-10-17,Western Visayas,Corn,84.73,152.8,26.0,50.17,54.52,Yes,6
2023-05-26,Western Visayas,Corn,73.89,228.4,30.8,39.13,63.48,No,8
2024-04-20,SOCCSKSARGEN,Corn,80.08,254.7,30.2,51.14,70.91,Yes,6
2025-02-14,Davao Region,Corn,65.59,231.3,28.5,30.88,51.19,Yes,5
2024-06-14,Davao Region,Tomato,73.95,234.9,28.7,51.18,70.83,Yes,7
2024-05-18,Eastern Visayas,Sugarcane,94.94,274.9,32.7,41.82,52.88,No,9
2025-03-09,Cagayan Valley,Mango,75.66,219.3,32.7,50.72,71.54,Yes,7
2025-02-15,CALABARZON,Coffee,53.29,147.1,27.3,56.89,54.88,Yes,9
2023-09-09,Ilocos Region,Tomato,32.19,262.5,32.4,54.67,50.2,No,1
2023-12-30,Eastern Visayas,Mango,73.7,242.1,31.1,58.71,59.4,No,5
2024-10-19,Western Visayas,Mango,96.1,187.3,29.2,49.01,53.15,Yes,7
2024-12-24,Central Luzon,Tobacco,46.29,104.1,31.4,39.95,54.01,No,8
2025-05-06,Ilocos Region,Tomato,71.26,96.4,27.9,35.37,45.81,Yes,4
2024-05-22,Central Luzon,Corn,60.68,259.1,33.0,59.37,73.57,Yes,7
2024-03-22,Northern Mindanao,Banana,77.7,122.4,28.9,39.01,40.15,Yes,1
2025-01-19,Western Visayas,Sugarcane,84.44,97.6,33.0,54.24,69.95,Yes,5
2024-05-11,Eastern Visayas,Onion,66.44,153.7,32.8,53.74,70.88,Yes,1
2024-03-03,CALABARZON,Mango,72.12,242.7,28.5,57.96,46.25,No,5
2025-01-06,Central Luzon,Sugarcane,85.55,254.1,28.6,59.21,71.74,Yes,4
2023-08-06,Ilocos Region,Tomato,67.43,113.9,29.3,51.09,40.97,Yes,1
2023-11-20,Bicol Region,Pineapple,53.5,136.2,30.9,33.06,53.22,Yes,9
2025-01-01,Bicol Region,Sugarcane,67.79,195.5,31.9,50.94,66.79,Yes,7
2024-11-20,Northern Mindanao,Sugarcane,98.0,92.7,31.0,35.52,57.64,Yes,5
2024-05-14,Eastern Visayas,Tobacco,50.38,273.5,27.7,55.92,57.47,Yes,7
2024-05-09,Zamboanga Peninsula,Tobacco,91.24,233.0,35.7,30.09,63.43,No,9
2024-09-09,Central Luzon,Garlic,46.79,58.7,34.5,57.98,56.57,No,6
2025-02-25,SOCCSKSARGEN,Mango,98.81,130.5,29.0,41.21,65.37,No,4
2023-05-10,Cagayan Valley,Tomato,33.78,127.8,35.4,57.09,43.83,Yes,2
2024-07-29,Zamboanga Peninsula,Coffee,53.55,162.9,26.7,39.6,70.73,No,3
2025-05-05,Davao Region,Tobacco,84.89,133.2,28.1,33.46,40.89,Yes,4
2025-03-01,Davao Region,Mango,63.58,210.5,35.0,48.51,58.07,No,2
2023-12-07,Western Visayas,Tobacco,78.97,294.1,33.2,58.05,72.97,Yes,10
2024-09-10,SOCCSKSARGEN,Mango,66.94,149.7,33.7,31.2,47.47,No,8
2025-04-14,CALABARZON,Banana,53.55,162.9,31.9,57.21,55.82,No,8
2024-08-09,Western Visayas,Onion,51.32,202.3,27.9,43.25,71.36,Yes,5
2023-09-16,Ilocos Region,Mango,95.33,86.1,34.1,57.08,57.94,No,4
2024-07-22,Davao Region,Garlic,44.43,246.6,28.1,59.88,50.71,Yes,4
2024-06-23,Eastern Visayas,Pineapple,33.72,139.1,32.1,38.82,49.79,No,9
2023-07-16,Eastern Visayas,Sugarcane,47.68,182.0,34.7,57.96,45.01,Yes,3
2023-10-14,Central Visayas,Banana,99.79,53.7,32.2,57.43,42.93,No,6
2023-06-08,Northern Mindanao,Onion,46.21,156.2,28.2,52.99,47.53,Yes,8
2024-08-30,SOCCSKSARGEN,Coconut,33.41,106.6,33.4,52.27,73.4,No,9
2025-02-18,Eastern Visayas,Corn,72.14,123.8,29.7,51.06,54.51,No,2
2023-11-16,Cagayan Valley,Banana,90.55,288.7,34.3,32.25,60.64,Yes,5
2023-08-23,Bicol Region,Tobacco,82.48,143.2,34.5,48.98,64.72,No,6
2024-12-15,Davao Region,Tomato,58.79,205.4,34.6,47.36,60.11,No,7
2025-03-13,Northern Mindanao,Tomato,77.83,228.3,34.6,40.15,41.13,No,7
2025-03-25,Eastern Visayas,Onion,61.2,254.7,29.6,41.36,40.01,Yes,4
2023-06-15,Ilocos Region,Onion,77.8,58.1,26.6,30.74,65.25,No,6
2025-04-05,Davao Region,Corn,97.5,147.0,34.1,56.82,66.09,No,1
2023-05-17,Central Visayas,Banana,95.39,148.5,29.1,33.95,60.18,Yes,3
2023-11-25,Bicol Region,Corn,64.36,147.0,26.7,54.71,58.75,No,5
2024-02-15,Bicol Region,Garlic,35.91,88.6,31.4,48.0,74.06,No,4
2023-08-20,Western Visayas,Sugarcane,92.97,153.8,28.0,47.57,70.35,Yes,9
2023-10-09,Central Visayas,Sugarcane,42.98,91.0,28.8,59.99,56.67,No,10
2023-10-04,Northern Mindanao,Onion,71.15,75.7,30.2,32.41,66.98,No,7
2024-08-09,Northern Mindanao,Rice,95.79,275.1,33.2,48.25,40.04,Yes,4
2024-02-26,Cagayan Valley,Corn,78.11,125.9,35.7,45.66,73.44,No,7
2023-06-07,Zamboanga Peninsula,Corn,47.36,270.2,29.5,39.32,45.05,No,6
2023-12-20,Davao Region,Mango,64.1,248.1,31.1,35.27,68.21,No,3
2024-09-12,Bicol Region,Garlic,67.48,92.2,26.4,48.91,49.68,No,10
2025-04-15,Ilocos Region,Onion,53.62,242.3,29.0,46.61,62.11,No,1
2024-11-30,Central Luzon,Garlic,58.23,102.5,32.5,41.46,56.5,Yes,8
2023-08-05,Eastern Visayas,Tobacco,37.52,264.5,28.3,59.52,45.33,No,2
2025-01-19,Ilocos Region,Coconut,51.3,57.2,34.9,33.89,40.93,Yes,1
2023-08-18,Eastern Visayas,Coffee,41.37,247.2,26.2,58.51,41.26,No,2
2025-04-17,Ilocos Region,Sugarcane,35.95,210.2,27.1,41.71,42.4,Yes,8
2023-09-14,Eastern Visayas,Banana,57.84,144.1,28.0,59.09,56.81,No,5
2024-01-20,Ilocos Region,Sugarcane,50.38,152.5,26.1,45.8,55.15,Yes,2
2024-06-27,Zamboanga Peninsula,Pineapple,58.49,273.1,29.8,58.01,45.4,No,4
2024-03-22,CALABARZON,Tomato,81.97,169.1,32.2,54.93,48.45,Yes,1
2023-12-03,Northern Mindanao,Coconut,85.39,271.6,34.1,50.55,47.57,Yes,3
2024-03-16,Central Visayas,Coffee,69.33,263.9,27.7,58.24,52.41,Yes,5
2023-12-07,CALABARZON,Pineapple,91.48,227.6,29.0,52.37,53.92,No,9
2024-05-19,Central Visayas,Tomato,31.18,147.8,34.1,37.3,71.57,Yes,1
2025-01-24,Davao Region,Mango,42.99,228.7,30.9,41.58,73.0,Yes,9
2023-09-02,Central Visayas,Coconut,55.66,80.8,31.2,55.11,66.43,Yes,7
2025-04-28,CALABARZON,Corn,76.99,182.9,34.5,39.88,41.61,No,1
2024-03-06,Bicol Region,Rice,71.55,177.7,28.8,49.18,67.73,Yes,2
2024-02-18,Bicol Region,Tobacco,58.61,183.9,29.0,44.03,42.99,Yes,8
2024-06-18,Bicol Region,Tobacco,48.6,224.3,27.7,43.98,62.36,Yes,1
2023-08-23,Davao Region,Tobacco,46.31,271.2,35.3,50.13,58.5,Yes,10
2024-04-13,Ilocos Region,Mango,88.49,177.7,30.0,49.98,45.41,No,8
2023-12-29,Western Visayas,Sugarcane,72.97,63.6,35.8,38.27,72.53,Yes,10
2024-01-17,Ilocos Region,Onion,47.55,64.2,34.3,35.39,44.75,No,10
2024-06-02,SOCCSKSARGEN,Coconut,71.44,282.7,29.4,41.92,48.58,No,5
2024-03-18,Zamboanga Peninsula,Coconut,57.33,292.8,35.9,51.85,62.92,No,6
2024-11-05,Northern Mindanao,Banana,82.45,129.4,29.4,55.85,50.2,No,2
2024-08-30,Cagayan Valley,Garlic,46.84,223.7,34.1,42.17,54.55,Yes,6
2024-04-14,SOCCSKSARGEN,Garlic,71.79,77.3,35.2,44.27,44.71,No,4
